Book0000019029;2023/02/15;2023/02/19;JéssiGaspar;52;652.800
Book0000019028;2023/02/15;2023/02/17;FilipLeite855;50;326.400
Book0000019022;2023/02/15;2023/02/19;ClAmaral;50;652.800
Book0000019013;2023/02/15;2023/02/16;AntónMoreira238;51;163.200
Book0000019009;2023/02/15;2023/02/19;IvMoura536;52;652.800
Book0000019003;2023/02/15;2023/02/19;GonçRibeiro1401;51;652.800
Book0000018990;2023/02/15;2023/02/16;MarcAssunção318;51;163.200
Book0000018989;2023/02/15;2023/02/18;PeMaia1729;50;489.600
Book0000018984;2023/02/15;2023/02/18;GaspGaspar323;52;489.600
Book0000039723;2023/02/07;2023/02/10;MaFerreira1574;49;489.600
Book0000039722;2023/02/07;2023/02/09;VeLourenço422;51;326.400
Book0000039721;2023/02/07;2023/02/10;MáBarros;49;489.600
Book0000039716;2023/02/07;2023/02/11;JéssicMachado-Henriques1986;51;652.800
Book0000039714;2023/02/07;2023/02/09;NCorreia875;52;326.400
Book0000039713;2023/02/07;2023/02/11;RMachado1508;50;652.800
Book0000039712;2023/02/07;2023/02/10;MartBarros1402;49;489.600
Book0000039710;2023/02/07;2023/02/09;CésRocha1321;52;326.400
Book0000039700;2023/02/07;2023/02/08;BSimões1222;50;163.200
Book0000039699;2023/02/07;2023/02/08;NádCampos;51;163.200
Book0000039692;2023/02/07;2023/02/11;ECoelho1314;52;652.800
Book0000039680;2023/02/07;2023/02/08;VioleVieira1961;50;163.200
Book0000039678;2023/02/07;2023/02/11;EAmorim-Pires1569;49;652.800
Book0000039672;2023/02/07;2023/02/08;BárbSá-Anjos;51;163.200
Book0000039670;2023/02/07;2023/02/09;BenediAbreu;51;326.400
Book0000018472;2022/12/15;2022/12/19;PedrSantos763;51;652.800
Book0000018471;2022/12/15;2022/12/18;AntMoura-Leal;49;489.600
Book0000018453;2022/12/15;2022/12/18;MaCoelho;49;489.600
Book0000018452;2022/12/15;2022/12/16;MigCorreia-Domingues;50;163.200
Book0000018446;2022/12/15;2022/12/18;WilsPacheco1337;49;489.600
Book0000018439;2022/12/15;2022/12/19;DMarques557;49;652.800
Book0000018434;2022/12/15;2022/12/18;JéssBarros1255;49;489.600
Book0000018433;2022/12/15;2022/12/18;KelMorais1863;49;489.600
Book0000018429;2022/12/15;2022/12/17;DavSousa450;52;326.400
Book0000018418;2022/12/15;2022/12/16;HAbreu23;49;163.200
Book0000021452;2022/11/16;2022/11/17;NaiCoelho1298;50;163.200
Book0000021451;2022/11/16;2022/11/18;SebaNogueira505;52;326.400
Book0000021446;2022/11/16;2022/11/20;DéborPinto1739;49;652.800
Book0000021424;2022/11/16;2022/11/20;BenjaAntunes95;50;652.800
Book0000021423;2022/11/16;2022/11/20;ErPinho;52;652.800
Book0000021419;2022/11/16;2022/11/19;BriVieira;52;489.600
Book0000021418;2022/11/16;2022/11/17;KAssunção;49;163.200
Book0000021414;2022/11/16;2022/11/19;NúFernandes;50;489.600
Book0000021405;2022/11/16;2022/11/20;MarCoelho538;50;652.800
Book0000021404;2022/11/16;2022/11/19;SofFonseca;51;489.600
Book0000021400;2022/11/16;2022/11/20;SCampos1301;51;652.800
Book0000017823;2022/11/13;2022/11/16;MaTorres101;52;489.600
Book0000017810;2022/11/13;2022/11/14;AntónMiranda;49;163.200
Book0000017807;2022/11/13;2022/11/15;AMelo-Leite;51;326.400
Book0000017806;2022/11/13;2022/11/14;MauNascimento1682;49;163.200
Book0000017802;2022/11/13;2022/11/16;JoeCarvalho1359;50;489.600
Book0000017795;2022/11/13;2022/11/15;MateuMarques282;50;326.400
Book0000017794;2022/11/13;2022/11/15;SBarbosa;51;326.400
Book0000017786;2022/11/13;2022/11/16;CláudMelo;51;489.600
Book0000017778;2022/11/13;2022/11/14;MáMoreira1605;50;163.200
Book0000023160;2022/10/07;2022/10/09;FrederiMatos1544;50;326.400
Book0000023159;2022/10/07;2022/10/09;ÁlHenriques;49;326.400
Book0000023157;2022/10/07;2022/10/08;AGomes;52;163.200
Book0000023155;2022/10/07;2022/10/09;MAmaral;51;326.400
Book0000023130;2022/10/07;2022/10/09;AMorais;49;326.400
Book0000023128;2022/10/07;2022/10/10;SantMiranda708;52;489.600
Book0000023126;2022/10/07;2022/10/09;YNeves;50;326.400
Book0000023120;2022/10/07;2022/10/10;ASilva;50;489.600
Book0000023115;2022/10/07;2022/10/10;ArCoelho;49;489.600
Book0000023114;2022/10/07;2022/10/10;RPinheiro-Gomes;51;489.600
Book0000039779;2022/09/18;2022/09/20;LeonaFerreira;49;326.400
Book0000039766;2022/09/18;2022/09/20;IAndrade;52;326.400
Book0000039762;2022/09/18;2022/09/21;JDomingues-Rodrigues;51;489.600
Book0000039754;2022/09/18;2022/09/21;GasFerreira894;49;489.600
Book0000039751;2022/09/18;2022/09/19;LaNascimento824;50;163.200
Book0000039749;2022/09/18;2022/09/22;EGaspar618;52;652.800
Book0000039741;2022/09/18;2022/09/21;ValeCruz;51;489.600
Book0000039726;2022/09/18;2022/09/22;RPereira1265;50;652.800
Book0000038245;2022/09/17;2022/09/20;LReis1480;50;489.600
Book0000038237;2022/09/17;2022/09/19;KellRocha;52;326.400
Book0000038235;2022/09/17;2022/09/18;ACarneiro764;50;163.200
Book0000038230;2022/09/17;2022/09/21;LLima271;51;652.800
Book0000038203;2022/09/17;2022/09/20;JPinheiro1174;52;489.600
Book0000038196;2022/09/17;2022/09/18;FCruz;52;163.200
Book0000027655;2022/07/16;2022/07/18;ABatista1741;50;326.400
Book0000027643;2022/07/16;2022/07/19;CarCoelho;49;489.600
Book0000027642;2022/07/16;2022/07/17;CatarinMartins;49;163.200
Book0000027639;2022/07/16;2022/07/20;SimAmaral;52;652.800
Book0000027637;2022/07/16;2022/07/17;AnMarques1904;51;163.200
Book0000027629;2022/07/16;2022/07/18;LucaNeves-Batista1469;52;326.400
Book0000027622;2022/07/16;2022/07/18;MMatos422;50;326.400
Book0000027616;2022/07/16;2022/07/20;MatildMonteiro236;50;652.800
Book0000028780;2022/07/04;2022/07/08;BernardLourenço;50;652.800
Book0000028778;2022/07/04;2022/07/07;ClarTeixeira-Fernandes;50;489.600
Book0000028777;2022/07/04;2022/07/08;RafAmaral705;52;652.800
Book0000028776;2022/07/04;2022/07/06;JosPinheiro;49;326.400
Book0000028772;2022/07/04;2022/07/07;ARamos754;52;489.600
Book0000028771;2022/07/04;2022/07/05;DiPires276;49;163.200
Book0000028770;2022/07/04;2022/07/08;ValenFigueiredo1656;52;652.800
Book0000028768;2022/07/04;2022/07/07;ACorreia1571;50;489.600
Book0000028766;2022/07/04;2022/07/05;GuiValente;51;163.200
Book0000028763;2022/07/04;2022/07/06;ASantos;50;326.400
Book0000028758;2022/07/04;2022/07/06;Clara-AnFreitas1746;49;326.400
Book0000028748;2022/07/04;2022/07/07;JéGarcia;50;489.600
Book0000028740;2022/07/04;2022/07/08;LeoBarros;52;652.800
Book0000028736;2022/07/04;2022/07/06;AlexanPinto;50;326.400
Book0000005622;2022/05/06;2022/05/07;BPereira292;51;163.200
Book0000005621;2022/05/06;2022/05/09;KeCarneiro229;50;489.600
Book0000005619;2022/05/06;2022/05/10;IvVieira1583;49;652.800
Book0000005608;2022/05/06;2022/05/10;DaSimões225;52;652.800
Book0000005603;2022/05/06;2022/05/08;PilGomes;51;326.400
Book0000005597;2022/05/06;2022/05/08;GuiPacheco736;51;326.400
Book0000005595;2022/05/06;2022/05/08;LisaValente;49;326.400
Book0000005579;2022/05/06;2022/05/07;JéCardoso1272;50;163.200
Book0000005571;2022/05/06;2022/05/10;Irina-BeSantos;51;652.800
Book0000006178;2022/05/05;2022/05/08;MadalenAzevedo1807;51;489.600
Book0000006159;2022/05/05;2022/05/06;LuRocha;49;163.200
Book0000006158;2022/05/05;2022/05/06;FrederiCastro231;49;163.200
Book0000006155;2022/05/05;2022/05/06;RicaPaiva;50;163.200
Book0000006143;2022/05/05;2022/05/09;SMagalhães;52;652.800
Book0000006140;2022/05/05;2022/05/08;BVicente982;49;489.600
Book0000020769;2022/04/17;2022/04/19;JuFonseca633;49;326.400
Book0000020763;2022/04/17;2022/04/20;MaMarques;52;489.600
Book0000020762;2022/04/17;2022/04/20;INeves1112;51;489.600
Book0000020760;2022/04/17;2022/04/18;LisReis780;49;163.200
Book0000020758;2022/04/17;2022/04/18;VBarbosa1161;50;163.200
Book0000020751;2022/04/17;2022/04/20;BrCarvalho490;50;489.600
Book0000020747;2022/04/17;2022/04/19;MadalGonçalves860;49;326.400
Book0000020737;2022/04/17;2022/04/20;CamiAmaral969;49;489.600
Book0000020732;2022/04/17;2022/04/21;JorgGomes80;50;652.800
Book0000020730;2022/04/17;2022/04/20;NEsteves443;50;489.600
Book0000020727;2022/04/17;2022/04/18;FiCardoso-Araújo599;49;163.200
Book0000023283;2022/04/04;2022/04/06;Íris-EMatos;49;326.400
Book0000023280;2022/04/04;2022/04/07;ENogueira;52;489.600
Book0000023277;2022/04/04;2022/04/05;NoLourenço-Maia493;49;163.200
Book0000023271;2022/04/04;2022/04/08;NMartins;52;652.800
Book0000023268;2022/04/04;2022/04/05;CaPereira;50;163.200
Book0000023265;2022/04/04;2022/04/07;LisaAnjos1647;49;489.600
Book0000023264;2022/04/04;2022/04/05;PedrRodrigues773;49;163.200
Book0000023258;2022/04/04;2022/04/07;CarlotSilva;49;489.600
Book0000023249;2022/04/04;2022/04/05;WSá;51;163.200
Book0000023247;2022/04/04;2022/04/05;TPinheiro590;51;163.200
Book0000023240;2022/04/04;2022/04/08;BMarques933;52;652.800
Book0000023238;2022/04/04;2022/04/05;EduVicente1125;51;163.200
Book0000023232;2022/04/04;2022/04/06;BianPinheiro;50;326.400
Book0000023229;2022/04/04;2022/04/06;MatildMartins;50;326.400
Book0000023228;2022/04/04;2022/04/06;ITeixeira955;49;326.400
Book0000023221;2022/04/04;2022/04/06;MatMelo766;50;326.400
Book0000023218;2022/04/04;2022/04/06;NGarcia;52;326.400
Book0000025340;2022/03/16;2022/03/20;ÂngeCoelho;49;652.800
Book0000025339;2022/03/16;2022/03/17;FáJesus;51;163.200
Book0000025330;2022/03/16;2022/03/20;EvBarbosa1717;49;652.800
Book0000025328;2022/03/16;2022/03/18;MAraújo1317;52;326.400
Book0000025324;2022/03/16;2022/03/17;RodrAndrade1576;50;163.200
Book0000025318;2022/03/16;2022/03/18;NoValente;49;326.400
Book0000025314;2022/03/16;2022/03/18;MárBarros202;52;326.400
Book0000025311;2022/03/16;2022/03/19;LeonoRamos538;52;489.600
Book0000025302;2022/03/16;2022/03/17;JCorreia;51;163.200
Book0000035383;2022/01/17;2022/01/19;MEsteves28;51;326.400
Book0000035365;2022/01/17;2022/01/18;TiagGuerreiro;52;163.200
Book0000035356;2022/01/17;2022/01/19;MaFigueiredo650;49;326.400
Book0000035343;2022/01/17;2022/01/21;RodrNunes;51;652.800
Book0000035218;2022/01/09;2022/01/11;BrMachado;52;326.400
Book0000035216;2022/01/09;2022/01/10;SePinho;49;163.200
Book0000035208;2022/01/09;2022/01/11;GaspPires539;50;326.400
Book0000035196;2022/01/09;2022/01/12;EdGaspar;50;489.600
Book0000035194;2022/01/09;2022/01/11;ValCosta;51;326.400
Book0000035182;2022/01/09;2022/01/13;ISoares-Macedo1152;52;652.800
Book0000035179;2022/01/09;2022/01/12;SantCruz;50;489.600
Book0000035177;2022/01/09;2022/01/13;JoaquMartins-Assunção;51;652.800
Book0000035175;2022/01/09;2022/01/10;SoBranco734;52;163.200
Book0000035172;2022/01/09;2022/01/13;ErikFreitas199;50;652.800
Book0000029471;2021/10/19;2021/10/23;IvTeixeira943;52;652.800
Book0000029469;2021/10/19;2021/10/23;AMaia;50;652.800
Book0000029467;2021/10/19;2021/10/21;TomSantos1401;52;326.400
Book0000029466;2021/10/19;2021/10/20;YarBarros707;52;163.200
Book0000029460;2021/10/19;2021/10/22;SFerreira743;52;489.600
Book0000029453;2021/10/19;2021/10/21;DuartCorreia;49;326.400
Book0000029449;2021/10/19;2021/10/23;RicardPacheco;49;652.800
Book0000029444;2021/10/19;2021/10/22;CarlCastro;51;489.600
Book0000029427;2021/10/19;2021/10/21;WiAzevedo951;52;326.400
Book0000025047;2021/08/19;2021/08/22;LeandrCardoso;49;489.600
Book0000025044;2021/08/19;2021/08/21;SebastBrito-Melo1763;49;326.400
Book0000025043;2021/08/19;2021/08/20;PMacedo;51;163.200
Book0000025037;2021/08/19;2021/08/23;EmílAmorim;49;652.800
Book0000025032;2021/08/19;2021/08/21;AlíCruz;51;326.400
Book0000025026;2021/08/19;2021/08/23;ErOliveira-Ferreira1577;50;652.800
Book0000025024;2021/08/19;2021/08/20;VictAnjos436;50;163.200
Book0000025021;2021/08/19;2021/08/23;JOliveira1146;51;652.800
Book0000025020;2021/08/19;2021/08/22;ConstanLourenço;51;489.600
Book0000025015;2021/08/19;2021/08/21;IBatista40;52;326.400
Book0000025010;2021/08/19;2021/08/21;CAlves;49;326.400
Book0000025006;2021/08/19;2021/08/21;JosCardoso-Fonseca870;49;326.400
Book0000038474;2021/08/17;2021/08/19;MiSantos-Assunção221;50;326.400
Book0000038473;2021/08/17;2021/08/19;PNeto1492;50;326.400
Book0000038471;2021/08/17;2021/08/20;VitórRodrigues;51;489.600
Book0000038467;2021/08/17;2021/08/20;SaMendes1396;50;489.600
Book0000038466;2021/08/17;2021/08/21;IAssunção;51;652.800
Book0000038464;2021/08/17;2021/08/21;IsabeMachado;49;652.800
Book0000038463;2021/08/17;2021/08/20;ÂPinto-Barros1762;52;489.600
Book0000038462;2021/08/17;2021/08/20;VictóAssunção1696;52;489.600
Book0000038457;2021/08/17;2021/08/21;RFreitas-Nascimento;50;652.800
Book0000038448;2021/08/17;2021/08/20;JMonteiro1395;52;489.600
Book0000036564;2021/07/20;2021/07/24;EriLopes1679;49;652.800
Book0000036545;2021/07/20;2021/07/22;JorgVieira;52;326.400
Book0000036542;2021/07/20;2021/07/24;DuarHenriques997;52;652.800
Book0000036541;2021/07/20;2021/07/22;Diana-LMelo;49;326.400
Book0000036523;2021/07/20;2021/07/24;MaVicente;50;652.800
Book0000036522;2021/07/20;2021/07/24;PaulMonteiro;52;652.800
Book0000036513;2021/07/20;2021/07/22;Juliana-Branco;49;326.400
Book0000036511;2021/07/20;2021/07/24;RenatCarneiro;50;652.800
Book0000036504;2021/07/20;2021/07/23;DBranco818;50;489.600
Book0000036502;2021/07/20;2021/07/22;MaAzevedo1565;50;326.400
Book0000013529;2021/07/18;2021/07/22;MatMagalhães-Costa559;51;652.800
Book0000013527;2021/07/18;2021/07/21;IvaLopes1310;52;489.600
Book0000013526;2021/07/18;2021/07/20;VeFernandes;51;326.400
Book0000013521;2021/07/18;2021/07/19;VaNascimento;52;163.200
Book0000013518;2021/07/18;2021/07/22;FiCarvalho;51;652.800
Book0000013514;2021/07/18;2021/07/21;KVaz1748;49;489.600
Book0000013507;2021/07/18;2021/07/20;ValentinaTavares894;49;326.400
Book0000013499;2021/07/18;2021/07/19;XaviMartins1258;52;163.200
Book0000013486;2021/07/18;2021/07/20;SamCorreia812;51;326.400
Book0000013484;2021/07/18;2021/07/19;YasFigueiredo;52;163.200
Book0000013483;2021/07/18;2021/07/20;VioletNogueira;50;326.400
Book0000013478;2021/07/18;2021/07/22;SiNeto769;50;652.800
Book0000013477;2021/07/18;2021/07/20;FSantos1584;49;326.400
Book0000013476;2021/07/18;2021/07/22;CarolinNeto1295;52;652.800
Book0000014892;2021/07/01;2021/07/02;TDomingues;51;163.200
Book0000014885;2021/07/01;2021/07/02;ÁlHenriques;50;163.200
Book0000014877;2021/07/01;2021/07/04;MárAzevedo151;51;489.600
Book0000014875;2021/07/01;2021/07/04;ReLourenço941;51;489.600
Book0000014871;2021/07/01;2021/07/04;LuTavares-Santos118;49;489.600
Book0000014852;2021/07/01;2021/07/04;MarMorais248;52;489.600
Book0000014845;2021/07/01;2021/07/05;IvaMatias;51;652.800
Book0000014474;2021/04/17;2021/04/20;LouMendes93;49;489.600
Book0000014473;2021/04/17;2021/04/20;DavCastro-Abreu702;50;489.600
Book0000014469;2021/04/17;2021/04/20;XavieFernandes-Vicente1648;52;489.600
Book0000014468;2021/04/17;2021/04/21;TCruz728;51;652.800
Book0000014464;2021/04/17;2021/04/19;IMagalhães-Nogueira;50;326.400
Book0000014457;2021/04/17;2021/04/21;SiMachado204;51;652.800
Book0000014442;2021/04/17;2021/04/18;NicRamos1169;50;163.200
Book0000014440;2021/04/17;2021/04/21;FiRibeiro-Abreu90;50;652.800
Book0000014439;2021/04/17;2021/04/21;SérgAlves;49;652.800
Book0000014436;2021/04/17;2021/04/20;RuRocha;49;489.600
Book0000014431;2021/04/17;2021/04/18;LourenLourenço;51;163.200
Book0000034940;2021/04/15;2021/04/16;EduarRamos1610;51;163.200
Book0000034926;2021/04/15;2021/04/19;MaCoelho616;50;652.800
Book0000034919;2021/04/15;2021/04/17;SEsteves1717;50;326.400
Book0000034914;2021/04/15;2021/04/17;BryaMagalhães1113;51;326.400
Book0000034913;2021/04/15;2021/04/18;PeLeal199;49;489.600
Book0000034911;2021/04/15;2021/04/16;ISoares-Macedo1152;50;163.200
Book0000034907;2021/04/15;2021/04/16;IsmaeMota829;51;163.200
Book0000034905;2021/04/15;2021/04/16;DMorais862;50;163.200
Book0000034903;2021/04/15;2021/04/16;MiPereira;52;163.200
Book0000034897;2021/04/15;2021/04/17;DenMota1001;49;326.400
Book0000034896;2021/04/15;2021/04/18;Irina-SofBranco419;49;489.600
Book0000034889;2021/04/15;2021/04/18;LisandCarneiro1035;50;489.600
Book0000034887;2021/04/15;2021/04/19;LeandrGonçalves-Morais;52;652.800
Book0000034877;2021/04/15;2021/04/17;CarolFerreira1791;52;326.400
Book0000026908;2021/04/08;2021/04/10;EMonteiro73;50;326.400
Book0000026902;2021/04/08;2021/04/11;JúAmorim1371;50;489.600
Book0000026900;2021/04/08;2021/04/12;NicolNeves1918;50;652.800
Book0000026898;2021/04/08;2021/04/10;TatiAmaral2013;52;326.400
Book0000026894;2021/04/08;2021/04/10;DeniMoreira1389;49;326.400
Book0000026888;2021/04/08;2021/04/12;CésaRamos1328;49;652.800
Book0000026885;2021/04/08;2021/04/09;JorgLoureiro285;50;163.200
Book0000026883;2021/04/08;2021/04/11;NNunes;51;489.600
Book0000026867;2021/04/08;2021/04/09;HeleAmaral;49;163.200
Book0000026866;2021/04/08;2021/04/10;CarolNogueira;51;326.400
Book0000026861;2021/04/08;2021/04/09;JoPires389;51;163.200
Book0000026858;2021/04/08;2021/04/09;MarRibeiro126;49;163.200
Book0000026854;2021/04/08;2021/04/12;JoaCorreia1735;52;652.800
Book0000010266;2021/04/08;2021/04/10;LouAlmeida;50;326.400
Book0000010260;2021/04/08;2021/04/11;ECruz;50;489.600
Book0000010244;2021/04/08;2021/04/09;ISoares-Macedo1152;51;163.200
Book0000010241;2021/04/08;2021/04/10;MáriFerreira;49;326.400
Book0000010240;2021/04/08;2021/04/11;KeviAntunes;50;489.600
Book0000010238;2021/04/08;2021/04/12;GabrPinheiro;52;652.800
Book0000010231;2021/04/08;2021/04/10;KBatista1576;52;326.400
Book0000010227;2021/04/08;2021/04/09;LeonoMoura256;50;163.200
Book0000010206;2021/04/08;2021/04/12;JoaCampos94;49;652.800
Book0000010200;2021/04/08;2021/04/10;ToAlmeida;52;326.400
Book0000021924;2021/01/15;2021/01/16;AlexandBranco1128;52;163.200
Book0000021915;2021/01/15;2021/01/17;EAndrade141;49;326.400
Book0000021913;2021/01/15;2021/01/18;KevPacheco-Costa;50;489.600
Book0000021909;2021/01/15;2021/01/19;STeixeira741;51;652.800
Book0000021904;2021/01/15;2021/01/17;JéssicCorreia257;49;326.400
Book0000021902;2021/01/15;2021/01/17;LeonaGarcia;52;326.400
Book0000021897;2021/01/15;2021/01/18;IvTeixeira943;49;489.600
Book0000021894;2021/01/15;2021/01/19;SofCardoso;49;652.800
Book0000021890;2021/01/15;2021/01/19;JoPereira638;49;652.800
Book0000021889;2021/01/15;2021/01/17;PMacedo455;49;326.400
Book0000021883;2021/01/15;2021/01/18;MartiMorais1353;51;489.600
Book0000024889;2021/01/05;2021/01/08;GaspaCosta;49;489.600
Book0000024876;2021/01/05;2021/01/06;EdgaGaspar-Reis;50;163.200
Book0000024868;2021/01/05;2021/01/06;SaMorais;50;163.200
