Book0000027365;2023/03/12;2023/03/15;SaSantos1184;52;367.200
Book0000027359;2023/03/12;2023/03/16;ValentiEsteves483;51;489.600
Book0000027354;2023/03/12;2023/03/15;MárPinho802;49;367.200
Book0000027349;2023/03/12;2023/03/16;BeatriGarcia-Santos;51;489.600
Book0000027348;2023/03/12;2023/03/15;MarMartins;49;367.200
Book0000027342;2023/03/12;2023/03/15;MaMaia;50;367.200
Book0000027339;2023/03/12;2023/03/13;FPaiva1527;52;122.400
Book0000027338;2023/03/12;2023/03/13;BryCampos;51;122.400
Book0000027333;2023/03/12;2023/03/15;IgAlmeida;51;367.200
Book0000027332;2023/03/12;2023/03/14;FreCarvalho1256;49;244.800
Book0000027329;2023/03/12;2023/03/15;YarAlves1378;49;367.200
Book0000027320;2023/03/12;2023/03/15;IMiranda;51;367.200
Book0000027318;2023/03/12;2023/03/15;RafaCruz;49;367.200
Book0000027312;2023/03/12;2023/03/16;ViceBrito-Rocha1355;51;489.600
Book0000024157;2023/02/15;2023/02/16;AlCastro;49;122.400
Book0000024153;2023/02/15;2023/02/19;ALourenço395;52;489.600
Book0000024150;2023/02/15;2023/02/18;Luciana-CatarLeite;50;367.200
Book0000024147;2023/02/15;2023/02/19;DaviTeixeira;49;489.600
Book0000024146;2023/02/15;2023/02/18;GTavares;50;367.200
Book0000024143;2023/02/15;2023/02/18;EriMatias;51;367.200
Book0000024142;2023/02/15;2023/02/19;MMatos;52;489.600
Book0000024135;2023/02/15;2023/02/19;ÂngePinho;51;489.600
Book0000024131;2023/02/15;2023/02/19;MaSimões-Cunha;50;489.600
Book0000024124;2023/02/15;2023/02/16;Yasmin-Amorim58;51;122.400
Book0000024115;2023/02/15;2023/02/19;AnitFerreira;51;489.600
Book0000024112;2023/02/15;2023/02/18;LFernandes541;50;367.200
Book0000024111;2023/02/15;2023/02/17;PaLopes467;52;244.800
Book0000024108;2023/02/15;2023/02/19;AnBaptista;50;489.600
Book0000019044;2023/02/15;2023/02/17;IsabelBatista;51;244.800
Book0000019043;2023/02/15;2023/02/19;IAraújo53;50;489.600
Book0000019041;2023/02/15;2023/02/17;EdMonteiro66;49;244.800
Book0000019038;2023/02/15;2023/02/17;Alice-Borges1270;50;244.800
Book0000019037;2023/02/15;2023/02/18;MéPinho;49;367.200
Book0000019032;2023/02/15;2023/02/19;FrancisDomingues;49;489.600
Book0000019030;2023/02/15;2023/02/16;EdgaLoureiro243;51;122.400
Book0000019027;2023/02/15;2023/02/16;AlexanCarvalho112;52;122.400
Book0000019025;2023/02/15;2023/02/17;BernardLourenço;52;244.800
Book0000019024;2023/02/15;2023/02/17;LucSilva;49;244.800
Book0000019011;2023/02/15;2023/02/17;JoAnjos;52;244.800
Book0000018992;2023/02/15;2023/02/17;JuCarvalho;51;244.800
Book0000018988;2023/02/15;2023/02/18;FlCardoso58;50;367.200
Book0000039724;2023/02/07;2023/02/11;RenaNunes;49;489.600
Book0000039717;2023/02/07;2023/02/10;ENogueira-Loureiro1970;49;367.200
Book0000039711;2023/02/07;2023/02/09;MélanPereira1855;50;244.800
Book0000039709;2023/02/07;2023/02/08;YarMota;52;122.400
Book0000039702;2023/02/07;2023/02/08;SoMagalhães;52;122.400
Book0000039695;2023/02/07;2023/02/10;LucNogueira467;52;367.200
Book0000039694;2023/02/07;2023/02/10;ValentiDomingues-Guerreiro;51;367.200
Book0000039688;2023/02/07;2023/02/08;ErTavares;50;122.400
Book0000039685;2023/02/07;2023/02/09;KevLopes;52;244.800
Book0000039683;2023/02/07;2023/02/09;MatildMartins;52;244.800
Book0000039679;2023/02/07;2023/02/11;ISilva1670;50;489.600
Book0000039675;2023/02/07;2023/02/09;RicardMorais1869;51;244.800
Book0000039668;2023/02/07;2023/02/08;EmPinheiro;51;122.400
Book0000039667;2023/02/07;2023/02/09;LiMoura1307;49;244.800
Book0000039666;2023/02/07;2023/02/09;VascLourenço;52;244.800
Book0000018474;2022/12/15;2022/12/17;EriLopes-Lourenço405;49;244.800
Book0000018473;2022/12/15;2022/12/17;HenriqSousa;52;244.800
Book0000018467;2022/12/15;2022/12/19;LisMoura767;50;489.600
Book0000018465;2022/12/15;2022/12/16;DiMatos;50;122.400
Book0000018456;2022/12/15;2022/12/16;CristiaCorreia;51;122.400
Book0000018449;2022/12/15;2022/12/19;VaLima;51;489.600
Book0000018448;2022/12/15;2022/12/17;MarcBarros;49;244.800
Book0000018447;2022/12/15;2022/12/17;MaraMaia364;49;244.800
Book0000018444;2022/12/15;2022/12/17;WilFreitas;50;244.800
Book0000018443;2022/12/15;2022/12/18;JorgPires1430;49;367.200
Book0000018442;2022/12/15;2022/12/17;DinCardoso1596;50;244.800
Book0000018438;2022/12/15;2022/12/19;LeAndrade;49;489.600
Book0000018436;2022/12/15;2022/12/17;NúrCampos1050;52;244.800
Book0000018435;2022/12/15;2022/12/17;CFerreira1158;52;244.800
Book0000018426;2022/12/15;2022/12/17;EmílPaiva1938;51;244.800
Book0000018425;2022/12/15;2022/12/17;TRamos;52;244.800
Book0000018423;2022/12/15;2022/12/16;BAmorim1712;50;122.400
Book0000018421;2022/12/15;2022/12/17;BSimões1222;49;244.800
Book0000018419;2022/12/15;2022/12/18;ViolCarvalho1229;49;367.200
Book0000021442;2022/11/16;2022/11/20;LSoares266;51;489.600
Book0000021440;2022/11/16;2022/11/17;NaiaLoureiro;49;122.400
Book0000021432;2022/11/16;2022/11/18;DéborPinho;49;244.800
Book0000021430;2022/11/16;2022/11/20;BernaVicente890;51;489.600
Book0000021427;2022/11/16;2022/11/20;JorCorreia;52;489.600
Book0000021426;2022/11/16;2022/11/20;SaCoelho1999;52;489.600
Book0000021420;2022/11/16;2022/11/18;CPinto-Oliveira496;52;244.800
Book0000021417;2022/11/16;2022/11/18;IAntunes902;49;244.800
Book0000021409;2022/11/16;2022/11/20;NúSilva;49;489.600
Book0000021401;2022/11/16;2022/11/18;AnNeto;51;244.800
Book0000017821;2022/11/13;2022/11/16;AReis1527;51;367.200
Book0000017815;2022/11/13;2022/11/14;MatAndrade;51;122.400
Book0000017813;2022/11/13;2022/11/17;ÁlvAnjos1306;51;489.600
Book0000017808;2022/11/13;2022/11/17;SamuValente1860;49;489.600
Book0000017800;2022/11/13;2022/11/16;VaCorreia1520;52;367.200
Book0000017785;2022/11/13;2022/11/17;EmmLeite;52;489.600
Book0000017781;2022/11/13;2022/11/15;BenjaRamos20;51;244.800
Book0000017779;2022/11/13;2022/11/16;LCunha;51;367.200
Book0000023166;2022/10/07;2022/10/11;BárMarques;50;489.600
Book0000023154;2022/10/07;2022/10/10;FAmorim1116;50;367.200
Book0000023149;2022/10/07;2022/10/08;EAlmeida733;52;122.400
Book0000023144;2022/10/07;2022/10/09;GonçalMagalhães-Guerreiro166;50;244.800
Book0000023142;2022/10/07;2022/10/11;AnMoreira58;51;489.600
Book0000023141;2022/10/07;2022/10/08;KGuerreiro400;52;122.400
Book0000023136;2022/10/07;2022/10/10;MartiGarcia660;49;367.200
Book0000023132;2022/10/07;2022/10/11;WCardoso;49;489.600
Book0000023129;2022/10/07;2022/10/09;WilliTorres-Nunes883;50;244.800
Book0000023118;2022/10/07;2022/10/11;LeoRodrigues;51;489.600
Book0000023113;2022/10/07;2022/10/08;EdSá;49;122.400
Book0000023112;2022/10/07;2022/10/10;CVaz1795;52;367.200
Book0000023111;2022/10/07;2022/10/08;JoanRodrigues;51;122.400
Book0000039781;2022/09/18;2022/09/21;EmRamos1732;52;367.200
Book0000039780;2022/09/18;2022/09/21;FlCardoso58;52;367.200
Book0000039771;2022/09/18;2022/09/22;MadDomingues1230;50;489.600
Book0000039757;2022/09/18;2022/09/22;MMacedo;51;489.600
Book0000039745;2022/09/18;2022/09/19;JuliaBatista;50;122.400
Book0000039740;2022/09/18;2022/09/21;KyMendes;50;367.200
Book0000039739;2022/09/18;2022/09/22;BárbaLourenço-Matias;50;489.600
Book0000039730;2022/09/18;2022/09/19;BenjamiMota;49;122.400
Book0000039729;2022/09/18;2022/09/22;MaFigueiredo650;50;489.600
Book0000038225;2022/09/17;2022/09/20;EnzBranco;49;367.200
Book0000038222;2022/09/17;2022/09/19;LucAbreu1934;51;244.800
Book0000038219;2022/09/17;2022/09/19;LuísVicente-Cardoso;49;244.800
Book0000038215;2022/09/17;2022/09/18;LuciaMartins;49;122.400
Book0000038213;2022/09/17;2022/09/21;LisGarcia335;52;489.600
Book0000038209;2022/09/17;2022/09/19;KTorres1839;49;244.800
Book0000038208;2022/09/17;2022/09/18;AlAmorim;52;122.400
Book0000038206;2022/09/17;2022/09/21;CarAmorim681;51;489.600
Book0000038205;2022/09/17;2022/09/21;MeliCorreia-Martins;52;489.600
Book0000038204;2022/09/17;2022/09/18;LeoJesus1604;50;122.400
Book0000038199;2022/09/17;2022/09/20;IvBranco;50;367.200
Book0000027658;2022/07/16;2022/07/18;MaAmaral1550;49;244.800
Book0000027653;2022/07/16;2022/07/17;DébCorreia1377;51;122.400
Book0000027644;2022/07/16;2022/07/17;GonçaPereira184;51;122.400
Book0000027633;2022/07/16;2022/07/20;DiAmaral-Vaz1008;50;489.600
Book0000027632;2022/07/16;2022/07/18;BáLeal;52;244.800
Book0000027630;2022/07/16;2022/07/19;SérLeal1983;50;367.200
Book0000027627;2022/07/16;2022/07/17;LeaGomes1973;51;122.400
Book0000027619;2022/07/16;2022/07/20;JéssCampos501;50;489.600
Book0000028781;2022/07/04;2022/07/05;GonçMaia337;51;122.400
Book0000028774;2022/07/04;2022/07/05;EPinheiro-Fonseca;51;122.400
Book0000028769;2022/07/04;2022/07/07;BernBatista977;51;367.200
Book0000028767;2022/07/04;2022/07/07;PCarneiro468;51;367.200
Book0000028765;2022/07/04;2022/07/08;LarTeixeira68;51;489.600
Book0000028752;2022/07/04;2022/07/05;ÂngePinho;51;122.400
Book0000028751;2022/07/04;2022/07/05;SérLeal1983;49;122.400
Book0000028745;2022/07/04;2022/07/07;BrMachado;51;367.200
Book0000028735;2022/07/04;2022/07/05;MafCoelho;50;122.400
Book0000028732;2022/07/04;2022/07/08;YMacedo;50;489.600
Book0000028729;2022/07/04;2022/07/05;MicDomingues2005;49;122.400
Book0000028728;2022/07/04;2022/07/07;DaCoelho1325;52;367.200
Book0000028726;2022/07/04;2022/07/05;INeves766;49;122.400
Book0000028725;2022/07/04;2022/07/07;DiSimões;49;367.200
Book0000005615;2022/05/06;2022/05/07;CamiBarros;50;122.400
Book0000005613;2022/05/06;2022/05/07;JaimMacedo;50;122.400
Book0000005609;2022/05/06;2022/05/09;JEsteves;51;367.200
Book0000005607;2022/05/06;2022/05/07;SaMendes1396;52;122.400
Book0000005606;2022/05/06;2022/05/08;LuciaPaiva657;51;244.800
Book0000005601;2022/05/06;2022/05/08;RenJesus;49;244.800
Book0000005600;2022/05/06;2022/05/07;ViLourenço;49;122.400
Book0000005599;2022/05/06;2022/05/07;BenBaptista1220;50;122.400
Book0000005596;2022/05/06;2022/05/10;EduarAmaral;52;489.600
Book0000005591;2022/05/06;2022/05/08;STeixeira-Coelho1749;49;244.800
Book0000005574;2022/05/06;2022/05/10;WiNunes774;52;489.600
Book0000005572;2022/05/06;2022/05/07;DenMota1001;52;122.400
Book0000005570;2022/05/06;2022/05/08;Erica-Marques1525;51;244.800
Book0000006181;2022/05/05;2022/05/06;LValente1087;50;122.400
Book0000006180;2022/05/05;2022/05/06;SGaspar-Campos;51;122.400
Book0000006177;2022/05/05;2022/05/09;FaMiranda1758;49;489.600
Book0000006176;2022/05/05;2022/05/08;BárLoureiro;49;367.200
Book0000006171;2022/05/05;2022/05/06;LiNeto;50;122.400
Book0000006167;2022/05/05;2022/05/08;MaEsteves;49;367.200
Book0000006166;2022/05/05;2022/05/08;IsaMoreira775;49;367.200
Book0000006163;2022/05/05;2022/05/08;PetMoreira;51;367.200
Book0000006156;2022/05/05;2022/05/07;GSilva146;52;244.800
Book0000006150;2022/05/05;2022/05/09;FMoreira;52;489.600
Book0000006147;2022/05/05;2022/05/08;FrederiSantos327;51;367.200
Book0000006145;2022/05/05;2022/05/09;WCardoso;49;489.600
Book0000020756;2022/04/17;2022/04/20;ISilva1670;52;367.200
Book0000020748;2022/04/17;2022/04/19;Pilar-LarBarros;51;244.800
Book0000020739;2022/04/17;2022/04/20;CaFaria1794;50;367.200
Book0000020736;2022/04/17;2022/04/20;JGaspar-Gomes;49;367.200
Book0000020726;2022/04/17;2022/04/18;FredericFerreira-Nunes;51;122.400
Book0000020724;2022/04/17;2022/04/18;LeoCoelho90;50;122.400
Book0000023274;2022/04/04;2022/04/06;FlTorres1925;51;244.800
Book0000023257;2022/04/04;2022/04/07;JoDomingues536;49;367.200
Book0000023254;2022/04/04;2022/04/05;LCruz1541;52;122.400
Book0000023245;2022/04/04;2022/04/05;ÂngMelo2019;50;122.400
Book0000023233;2022/04/04;2022/04/07;IAlves-Brito;51;367.200
Book0000023230;2022/04/04;2022/04/06;MLima;49;244.800
Book0000023225;2022/04/04;2022/04/06;DeLoureiro949;51;244.800
Book0000023222;2022/04/04;2022/04/06;NaiGaspar1632;52;244.800
Book0000023219;2022/04/04;2022/04/08;MáMoreira1605;51;489.600
Book0000023217;2022/04/04;2022/04/07;SamuBrito728;51;367.200
Book0000025337;2022/03/16;2022/03/18;GustaVieira;50;244.800
Book0000025334;2022/03/16;2022/03/17;CaDomingues1603;51;122.400
Book0000025327;2022/03/16;2022/03/20;ArSimões1562;49;489.600
Book0000025326;2022/03/16;2022/03/18;VítoNascimento1015;52;244.800
Book0000025323;2022/03/16;2022/03/20;KMatias;52;489.600
Book0000025322;2022/03/16;2022/03/18;YAraújo-Azevedo682;52;244.800
Book0000025320;2022/03/16;2022/03/19;BenjaRamos20;49;367.200
Book0000025316;2022/03/16;2022/03/17;MBarros168;49;122.400
Book0000025309;2022/03/16;2022/03/18;LuaVicente1933;51;244.800
Book0000025308;2022/03/16;2022/03/20;ManCorreia1423;50;489.600
Book0000025301;2022/03/16;2022/03/17;MaAbreu886;49;122.400
Book0000025300;2022/03/16;2022/03/17;BriaOliveira;50;122.400
Book0000025298;2022/03/16;2022/03/18;MelReis;49;244.800
Book0000025293;2022/03/16;2022/03/18;Constança-KyaRodrigues;49;244.800
Book0000025291;2022/03/16;2022/03/20;KeAntunes;49;489.600
Book0000025289;2022/03/16;2022/03/18;GuilherSimões;50;244.800
Book0000035391;2022/01/17;2022/01/19;CarlVaz1845;50;244.800
Book0000035370;2022/01/17;2022/01/18;SantiMota;50;122.400
Book0000035357;2022/01/17;2022/01/20;EriMoura131;49;367.200
Book0000035352;2022/01/17;2022/01/21;RaMachado420;50;489.600
Book0000035349;2022/01/17;2022/01/20;DavSilva273;50;367.200
Book0000035348;2022/01/17;2022/01/18;LucTeixeira;50;122.400
Book0000035347;2022/01/17;2022/01/21;WFigueiredo-Borges1347;52;489.600
Book0000035340;2022/01/17;2022/01/20;LiPaiva;51;367.200
Book0000035336;2022/01/17;2022/01/21;KéCunha-Mota;51;489.600
Book0000035223;2022/01/09;2022/01/11;JuliaBatista;51;244.800
Book0000035221;2022/01/09;2022/01/10;RafVieira;50;122.400
Book0000035220;2022/01/09;2022/01/11;JSimões44;49;244.800
Book0000035219;2022/01/09;2022/01/10;LBorges1492;49;122.400
Book0000035215;2022/01/09;2022/01/12;CaPacheco;49;367.200
Book0000035212;2022/01/09;2022/01/11;CésNeves;51;244.800
Book0000035210;2022/01/09;2022/01/13;GuCoelho882;50;489.600
Book0000035203;2022/01/09;2022/01/11;ReLeite1145;51;244.800
Book0000035201;2022/01/09;2022/01/13;RiOliveira738;51;489.600
Book0000035191;2022/01/09;2022/01/12;JéssFernandes2006;50;367.200
Book0000035189;2022/01/09;2022/01/10;SérgLeite398;50;122.400
Book0000035187;2022/01/09;2022/01/11;ClMartins;49;244.800
Book0000035170;2022/01/09;2022/01/11;RitCorreia;52;244.800
Book0000029459;2021/10/19;2021/10/23;BenAndrade1604;52;489.600
Book0000029450;2021/10/19;2021/10/22;LMonteiro;51;367.200
Book0000029436;2021/10/19;2021/10/20;KevJesus926;52;122.400
Book0000029435;2021/10/19;2021/10/21;ACoelho1567;50;244.800
Book0000029430;2021/10/19;2021/10/20;SAnjos;52;122.400
Book0000029426;2021/10/19;2021/10/21;NoLeite-Henriques;51;244.800
Book0000029425;2021/10/19;2021/10/23;HenriGarcia1684;49;489.600
Book0000029422;2021/10/19;2021/10/22;LucMendes;49;367.200
Book0000029420;2021/10/19;2021/10/20;NaCruz1008;49;122.400
Book0000025059;2021/08/19;2021/08/23;MiAmorim-Almeida981;49;489.600
Book0000025052;2021/08/19;2021/08/21;ViBorges841;52;244.800
Book0000025051;2021/08/19;2021/08/22;RuMoreira52;49;367.200
Book0000025048;2021/08/19;2021/08/21;GustaMorais118;49;244.800
Book0000025045;2021/08/19;2021/08/22;MaNeves1757;52;367.200
Book0000025036;2021/08/19;2021/08/20;AnitAssunção1760;50;122.400
Book0000025034;2021/08/19;2021/08/21;BCarneiro1519;50;244.800
Book0000025031;2021/08/19;2021/08/21;IsmaFonseca;50;244.800
Book0000025029;2021/08/19;2021/08/22;INeves766;52;367.200
Book0000025028;2021/08/19;2021/08/23;ConstanPinto;52;489.600
Book0000025022;2021/08/19;2021/08/22;IBrito1606;49;367.200
Book0000025018;2021/08/19;2021/08/20;PMorais;49;122.400
Book0000025012;2021/08/19;2021/08/22;IrinBatista;49;367.200
Book0000038483;2021/08/17;2021/08/19;CaFernandes;51;244.800
Book0000038480;2021/08/17;2021/08/20;EnFerreira;51;367.200
Book0000038447;2021/08/17;2021/08/21;FilRocha;51;489.600
Book0000036561;2021/07/20;2021/07/24;DuartLourenço;52;489.600
Book0000036559;2021/07/20;2021/07/24;IarAzevedo132;50;489.600
Book0000036548;2021/07/20;2021/07/21;BruCoelho1369;50;122.400
Book0000036529;2021/07/20;2021/07/21;DioValente1185;49;122.400
Book0000036517;2021/07/20;2021/07/21;ViAbreu;51;122.400
Book0000036516;2021/07/20;2021/07/22;DiaNunes469;50;244.800
Book0000036515;2021/07/20;2021/07/23;IsaOliveira562;50;367.200
Book0000036500;2021/07/20;2021/07/21;NoMagalhães795;50;122.400
Book0000013535;2021/07/18;2021/07/19;MargariCorreia;51;122.400
Book0000013530;2021/07/18;2021/07/22;DFaria357;49;489.600
Book0000013523;2021/07/18;2021/07/19;LoreCarvalho;50;122.400
Book0000013522;2021/07/18;2021/07/19;BrBatista;50;122.400
Book0000013516;2021/07/18;2021/07/19;SéSimões55;51;122.400
Book0000013515;2021/07/18;2021/07/19;LunMorais;52;122.400
Book0000013508;2021/07/18;2021/07/19;DanVieira;51;122.400
Book0000013505;2021/07/18;2021/07/21;SalomNeves;51;367.200
Book0000013501;2021/07/18;2021/07/20;CéSantos;51;244.800
Book0000013498;2021/07/18;2021/07/20;SoraCampos746;52;244.800
Book0000013490;2021/07/18;2021/07/21;ECruz;49;367.200
Book0000013485;2021/07/18;2021/07/22;SaSousa;49;489.600
Book0000013482;2021/07/18;2021/07/20;Ariana-LRibeiro;49;244.800
Book0000013481;2021/07/18;2021/07/20;YaraAlmeida;50;244.800
Book0000013479;2021/07/18;2021/07/22;RJesus162;51;489.600
Book0000014886;2021/07/01;2021/07/02;RoPires;49;122.400
Book0000014883;2021/07/01;2021/07/05;AlTeixeira;51;489.600
Book0000014882;2021/07/01;2021/07/05;CarlSilva;51;489.600
Book0000014870;2021/07/01;2021/07/03;NeLopes748;51;244.800
Book0000014865;2021/07/01;2021/07/02;ClLourenço;49;122.400
Book0000014861;2021/07/01;2021/07/05;ÍLeite-Nascimento;51;489.600
Book0000014856;2021/07/01;2021/07/03;GuilTeixeira;50;244.800
Book0000014847;2021/07/01;2021/07/03;ISoares1616;50;244.800
Book0000014846;2021/07/01;2021/07/02;NReis;51;122.400
Book0000014471;2021/04/17;2021/04/18;DanieGarcia224;50;122.400
Book0000014467;2021/04/17;2021/04/19;RenJesus;50;244.800
Book0000014462;2021/04/17;2021/04/21;MReis;50;489.600
Book0000014460;2021/04/17;2021/04/19;RúbFernandes;50;244.800
Book0000014458;2021/04/17;2021/04/19;JúOliveira1463;52;244.800
Book0000014448;2021/04/17;2021/04/20;JulAnjos;49;367.200
Book0000014444;2021/04/17;2021/04/20;KeviPereira497;52;367.200
Book0000014433;2021/04/17;2021/04/21;FernPinheiro787;52;489.600
Book0000014430;2021/04/17;2021/04/18;MartSantos;49;122.400
Book0000014429;2021/04/17;2021/04/20;ErikNeto;51;367.200
Book0000034939;2021/04/15;2021/04/16;ACarneiro764;50;122.400
Book0000034938;2021/04/15;2021/04/16;SaloSilva937;49;122.400
Book0000034932;2021/04/15;2021/04/19;CaetaCardoso-Lopes;50;489.600
Book0000034929;2021/04/15;2021/04/17;Violeta-CarlotMoreira;52;244.800
Book0000034928;2021/04/15;2021/04/17;FrancisPacheco1712;49;244.800
Book0000034927;2021/04/15;2021/04/17;AMatias-Nogueira469;49;244.800
Book0000034925;2021/04/15;2021/04/17;ValentiEsteves1813;51;244.800
Book0000034924;2021/04/15;2021/04/19;JMarques336;50;489.600
Book0000034923;2021/04/15;2021/04/19;DFernandes768;50;489.600
Book0000034917;2021/04/15;2021/04/17;LeonSilva599;50;244.800
Book0000034915;2021/04/15;2021/04/17;DieFonseca;50;244.800
Book0000034904;2021/04/15;2021/04/19;AlexanCunha1501;52;489.600
Book0000034899;2021/04/15;2021/04/18;SFaria301;49;367.200
Book0000034892;2021/04/15;2021/04/18;PGomes324;52;367.200
Book0000034884;2021/04/15;2021/04/19;RenaBarbosa;50;489.600
Book0000034881;2021/04/15;2021/04/19;EdgFaria-Mota1014;49;489.600
Book0000034878;2021/04/15;2021/04/17;AlexanSoares420;49;244.800
Book0000026911;2021/04/08;2021/04/10;ToCardoso;52;244.800
Book0000026899;2021/04/08;2021/04/10;AniSá357;52;244.800
Book0000026884;2021/04/08;2021/04/09;TiCampos;51;122.400
Book0000026872;2021/04/08;2021/04/10;NáPereira;49;244.800
Book0000026864;2021/04/08;2021/04/11;DiAmaral-Vaz1008;52;367.200
Book0000026856;2021/04/08;2021/04/09;IrinMachado1720;51;122.400
Book0000026849;2021/04/08;2021/04/10;DenAmaral767;52;244.800
Book0000010262;2021/04/08;2021/04/11;CaFigueiredo461;52;367.200
Book0000010261;2021/04/08;2021/04/10;LeAndrade;49;244.800
Book0000010252;2021/04/08;2021/04/12;MáNeto136;50;489.600
Book0000010251;2021/04/08;2021/04/12;GabrieCosta1359;49;489.600
Book0000010242;2021/04/08;2021/04/11;WilsPacheco;52;367.200
Book0000010230;2021/04/08;2021/04/12;EmMoreira;51;489.600
Book0000010224;2021/04/08;2021/04/11;MatilPires1213;50;367.200
Book0000010222;2021/04/08;2021/04/11;PilaMatos1332;50;367.200
Book0000010214;2021/04/08;2021/04/10;ÂngMoura62;50;244.800
Book0000010212;2021/04/08;2021/04/09;CCampos-Santos1367;51;122.400
Book0000010210;2021/04/08;2021/04/11;JuMartins845;52;367.200
